,Bldg #,Code,Building,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
68,99.0,EVK,Elisabeth Von Kleins Mid Residence Hall,264.89829687328324,558.7775063392039,258.7342400458589,269.8225151102859,424.0839177929931,368.82015298949557,352.01062646207447,537.2609207003416,515.5280803032499,465.17906310101995,446.3929081015535,194.8865582994026,289.2790775622624,259.32814147136963,301.47005808188237,536.568612682179,340.85093882585517,370.230125078062,473.5718219510793,430.5833112586004,556.5223835910842,498.61165710251254,454.29331129909315,288.02125137846514,301.0491345038228,410.1165677775925,274.4669876415389,184.54948225518928,345.1002450299648,239.21064174956592,342.84699161722983,410.9015165348117,398.10291236588876,335.1791482995261,215.55849639115078,220.3186511997366,134.55058150733208,165.9808814087923,193.34571317630588,236.69511906731404,305.7743900109757,346.95795305210913,340.05730143378054,327.4560317836569,369.5024762591143,163.3265556539706,391.1915652608751,56.45500532175247
69,99.1,HRH,May Ormerod Harris Residence Hall,117.42820720429347,260.87774948117936,114.63689536372816,123.92464917492676,193.8634593721825,166.98774405553033,158.28985829469642,247.73860436157742,237.61265572513193,213.6912140207987,205.55062952414698,83.8170691595711,129.63129872671314,115.63626239199566,135.52167206545437,249.33420654518537,153.8229733421589,167.96602833129404,217.60917022072962,196.41777830421083,257.7968380543579,230.12959362736763,209.44945879875436,129.51883310599095,135.53302985755442,188.82613897547094,122.87216375512901,79.2463870679343,156.0416645807472,104.92862515474913,154.31158375214224,187.0388201868506,181.30874684616433,151.19408384940976,93.92462199109218,96.51117136938622,54.688836552585705,70.49079973176056,83.14144270902666,103.91513251585896,136.0755699399377,155.97239209368135,149.3150699429441,141.3956832180562,162.92294458229406,65.69404948615691,179.08687464117605,17.378591906159794
70,100.0,COL,College Hall,153.52951392675928,340.17710453998427,149.90366911978376,161.55779861960386,252.49691399028617,217.55278284028404,205.96099433553462,322.1567807240305,309.17142882540077,278.2247487619525,267.9238522446315,109.81294546525075,169.3632331012161,151.36873236432302,177.04056260982554,324.8493296561529,200.43157110305418,218.81288173156653,283.07043924666294,255.43666427365747,335.40399929468936,299.58641970655026,272.9878845036153,169.18175388874326,177.02001779998315,246.50728583333816,160.56032388994765,103.69630894035484,203.30947492513334,136.84496125879517,200.78232513556353,243.24277843701546,235.96232019205132,196.95930636751106,122.79093300306243,126.28631315631569,71.93189354760426,92.6678917816065,108.9427247336393,135.80624223697754,177.38984114566088,203.2492819132731,194.34105982709343,183.94597550504085,212.16147108058183,85.88757413302666,233.50141737300865,23.38873533872303
71,102.0,CWO,Childs Way Bldg I,13.924372093904262,30.147242391457098,13.61051299556432,14.320582173807558,22.251340475423007,19.21760988717273,18.051971077678036,28.057080821833683,27.031994052820256,24.449090303181507,23.71478310336038,10.124541288093578,15.272444649880457,13.811861133067392,15.949195181291522,28.64466074454114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,104.0,PUS,PHP Utility Storage,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,105.0,HSH,Hazel & Stanley Hall,66.96260355069994,147.75595995556483,64.90152919246594,69.76908339570335,108.5297622699747,92.815044076623,87.14284185058457,137.77005239241373,131.93902364030293,119.24017519094444,115.74567235948027,48.08130488994489,73.79527940537253,66.06305673496769,76.64285566988212,140.3469054449002,86.02087926883742,93.39310564036005,120.56820249659107,108.95194672116496,143.3355295272065,128.50530783561507,117.93798871696033,73.74079712518297,77.09889256428262,107.22426660895594,69.5103703639163,44.66726651066483,87.27588119285191,57.980492428710065,84.97619016262823,103.69660743611155,100.35571834009188,84.12878028660734,52.95271145594958,55.18993109793803,31.633749756692165,40.657264588096616,47.177285933321656,58.548906774063404,76.00529675404468,86.57974117073903,81.6079041377729,77.37873755087192,89.38455384662541,35.85839470102846,100.85640114865494,10.650156441302878
74,106.0,SGM,Seeley G. Mudd,524.1730631373349,1156.4096288928142,511.7589740485112,550.4406629087042,861.4860274727212,742.9885978214036,704.7809401880746,1099.4429069671708,1054.649160557584,948.9630991985666,912.6817306686712,375.74500456956366,577.7768159622451,515.8605591352803,603.7765868250518,1105.7575143051129,684.7163580990864,747.1414887622163,966.2013725063874,872.8806498950082,1143.5039173812008,1021.338557712285,929.8389510851408,576.9998881255797,603.6951538797126,838.6142915364071,547.7342398784175,355.26314047356556,694.414696267213,468.85068114307194,686.9853282314169,831.4278581510744,805.9833141286514,673.0307091918316,420.1958743497025,431.52490929610417,247.20279415724795,316.68279228273707,372.7313100878348,464.4084965081755,107.7478180602857,108.40336986671403,139.07812310777615,155.70104172084652,144.6212455809079,119.60026851726448,92.68950549533811,87.02332715288598
75,110.0,ASI,Arnold Shoenberg Institute,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,111.0,DRB,Denny Research Center,166.83600494165285,334.95689033122426,160.7064225226685,162.1525865913537,253.6465117016672,219.07422443261058,207.10880897779174,315.93218189175064,301.78942276920293,275.438011934529,267.89956928982207,126.33060876261774,180.3763631658414,162.61769880106203,185.13339873583158,319.59975139529996,205.4705767214152,219.71862321213518,276.96225025350725,254.30384729448127,325.2680897297233,294.5402991860449,272.37993559125357,179.2317342994432,186.89935038267245,249.32941301734357,169.105257628325,116.3423162482835,207.7894042265114,144.0063775539371,201.66629103982424,242.88715887862833,233.92745170813888,200.24731261129995,134.70111507298077,140.49248462979756,91.18955504234282,108.72232548423618,122.83254062271334,146.97081264140402,185.87216194139975,206.7229499888871,201.36560105695207,197.5263756286976,219.28058480607908,102.69984904829496,235.81635771758084,45.72800277346537
77,112.0,TGF,Town & Gown Foyer (Non-Aux),0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,112.1,TGF,Town & Gown Foyer,63.52077923050658,130.5254448034213,62.47157779819773,63.07677772489825,98.03352711512397,85.61673534018391,80.00601581282916,122.38737742626549,117.91619068371284,107.44284474234814,104.20965776051389,47.770015945232615,68.84498629852341,63.40423289984981,71.98705700696608,124.35430854768778,79.29050000304294,85.86041398420711,107.23229811068501,98.40554839104658,127.05109556472146,114.87946107516291,105.95545990597667,68.44682815133322,71.41134252459554,97.17561543688468,65.74940742711166,45.19748412079274,80.2038006772316,56.360420634249785,77.91097134968904,93.96752174816172,91.46649950773366,78.15053338694833,52.33587840414546,53.33446308619423,34.119321850704374,42.41262655341505,47.722994674629454,57.11958961077594,71.60985111507286,80.81652938139439,77.60038720681464,76.03238059370624,85.9000400247955,40.18904872528504,91.71768613154295,16.468662153148195
79,113.0,ABA,ABA Child Care Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.949,81.06,175.63,156.32999999999998,0.0,52.11,0.0,131.24,65.62,46.32,44.39,131.24,117.72999999999999,129.31,133.17000000000002,121.59,77.2,125.45,59.83,81.06,71.41,111.94,162.12,204.57999999999998,200.72,239.32,218.09,127.38,46.0,27.0
80,114.0,STO,Stonier Hall,50.31248745929238,90.17761941086701,48.248644545372244,45.09750774439564,70.99037877432222,62.19749803601776,59.27202615618372,86.24177388178096,82.25930843546803,76.00768924530955,74.09902268700792,40.24632564395634,53.246296685259274,48.502147284633295,54.02050557891418,86.53618521760717,59.07002166804433,62.12547118500919,75.9033113600723,71.01402942927798,87.71401727070443,80.45258120270285,75.12572977471451,52.56016239767527,54.64976472273158,69.42286619547032,49.75731380414662,36.828642330841184,59.50227419909252,43.41809682034479,57.611715369828026,68.12476109521612,65.36053834955462,57.38420233199268,41.6016168685522,43.346067163175654,31.583929235931105,35.35087778786068,38.89938332131972,44.7637054000047,54.92888471774326,59.528743940340554,60.22578963591751,61.10817544768801,65.1813967278235,35.480572342360645,66.07635456583596,20.116642484975166
81,116.0,FAC,Faculty Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,117.1,PKS,Parkside Apartments I,230.04378098792694,484.3548948662212,224.67733366218408,234.1872603595152,368.429862277759,320.5016530331124,306.28557119691675,466.9520224945314,447.87118339527416,404.0979035360368,387.42141656121964,169.3490467241701,251.15764005051324,224.83254706064065,261.7083367722252,465.5611233265635,296.27075556349735,321.70227722531735,411.60142820102516,374.45633104979026,483.3726059067002,433.0546295628539,394.26499447719254,250.04291464792527,261.35011226325867,355.5152015794387,238.2876081305588,160.44879810841653,299.94148477163776,208.11675546200019,298.2983539974053,357.38175113007924,346.0476023681582,291.3888984695583,187.3501479882854,191.37496280013093,117.05633797743891,143.93066990424313,167.9987886398428,205.67204105048168,265.9271909857133,301.58452066632253,132.51651778148135,235.23311072577349,300.1922243340454,300.729025419279,249.66509952089552,184.1238538688737
83,119.0,RRB,Rapp Engineering Research,67.02460630975568,123.1263926630628,65.58607245149412,61.95070121446806,98.03067843569569,87.40053025766844,84.25844012612367,120.47455965565115,116.09914089956126,106.02550404514407,101.72907271528945,52.98065362374647,71.20971463855217,65.1305768958155,73.6399431397732,119.15330186481896,81.46562157901131,87.27878410100347,107.3425126183408,99.27282429087467,123.64706298195523,112.20438266117146,103.16610706789773,70.26701492647871,73.21508596239484,94.2563641893781,67.77174163653709,50.062644637844464,82.07697143514191,61.21552691644194,81.88115003750967,95.24673237742617,92.5035670378883,80.10216324459269,56.55213724414776,57.395961363427695,41.09169448223013,46.859651415674875,52.608094887090424,61.03209331467655,75.6575017878762,83.71784708306227,86.04579573533574,85.68213364528701,92.8590567864554,49.6782053154525,90.60480247300097,25.166132485273014
84,120.0,TRO,Trojan Hall (Non-Aux),0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,120.1,TRO,Trojan Hall,121.8940772779333,232.56069302889222,119.18979148965718,115.92277141473065,183.554263451734,162.59190892968329,156.83050550933933,228.12492249668384,219.29335862107897,199.36405339819188,190.7777124964423,94.5378068834255,130.48275213838883,118.32858955297417,135.19689022408875,225.10500121125125,151.19483104439504,162.5882134344841,202.55551971690593,186.66936025817392,234.38498598336858,211.70957623704,193.66653388135597,129.06959550424548,134.60908913315194,175.7487179769907,124.0508180027488,89.59793814867906,152.5257192933748,111.66636669541398,152.48998955639988,178.85931440944213,173.3128018257722,148.7491917617338,102.09205838630413,103.5630044951871,71.25865640267777,82.46925055287721,93.83058858581703,110.65621532209552,139.16502266938963,155.00885748648395,158.02480432002966,156.3455116346627,170.61558395392228,87.12953576279178,169.13920228398783,40.40014134819887
86,121.0,PCE,Pretroleum & Chemical Engineering,212.74148802553736,501.84924172652876,207.57527444056717,233.89462536867822,363.6201995996744,309.6981136830437,290.842344142617,468.87119188529283,449.678563602488,403.02012549577125,389.0757847945789,146.19488723955573,237.91536554877044,211.2594178668326,249.67478167076874,476.7802050042488,284.1851187999251,312.2591707068489,410.2719872586151,367.0675829160062,490.68486757079256,436.3669315253763,397.01174295713133,238.69424053111715,250.11067810036542,357.7983797391066,225.2647601157071,137.79427258540326,288.9474420428486,187.18382881019224,283.8517289273339,348.6512889237727,338.37393612357465,279.12191138305207,166.41822529048184,172.31302142246514,88.18597576780743,121.19404777340836,145.00203115143793,185.8897349179233,247.17127330660546,286.81503011778534,266.2843469411968,246.54712463459327,292.2473466360163,103.64506365583344,336.7565448537431,14.683526540780006
87,126.0,FIG,Figueroa Bldg,21.154509430548206,40.58595018609335,20.455811185821336,19.910033424707795,31.172442131673705,27.21854416998564,25.793794449523904,38.36913134489477,36.791469534636995,33.71139791867484,32.801456832249514,16.407521213927353,22.658582954035317,20.640555541457843,23.256101265724986,38.78572907615322,25.545872327035347,27.24704398007213,33.82637335642125,31.176915460251106,39.4639189931726,35.888154069159654,33.309049873302975,22.441945411700583,23.38133283877093,30.666451289941804,21.324510426867416,15.153938260450621,25.790067110611016,18.40411647224946,25.09557401219704,29.832031419056328,28.839526497115642,24.923289734313055,17.330396026635462,17.986722687321368,12.318772154509851,14.379626428419492,16.03484905731641,18.8013687305011,23.390185081353856,25.85342233297536,25.594245930738275,25.30652408225781,27.820085830165986,13.962498884766653,29.037359402149978,6.961223941416051
88,127.0,FWH,Freshman Writing House,4.8611168257329265,8.320835850220409,4.686827874916716,4.222850506958264,6.650797877017765,5.9017236926645245,5.636217438430064,7.972050412665345,7.644790158994219,7.092459030873756,6.916338079264821,3.970573067572331,5.099355641741585,4.69945448356145,5.1812580842715255,7.997525341073889,5.601445495342796,5.883179041499946,7.067598294993834,6.633007424953674,8.106831537585043,7.4696505339849715,7.002647300388835,5.017272727613609,5.212782907213347,6.5148139981984095,4.790417303434882,3.649440561521772,5.632593339556339,4.236144626507883,5.473748123209932,6.375696370788706,6.150243849444025,5.451291226379334,4.077712180953247,4.224083601566373,3.212252642032716,3.550434903100963,3.864392016176348,4.366265599410613,5.271449332118347,5.686975993066817,5.842946369157627,5.957782970210991,6.314761466667536,3.635400492160604,6.205653613062296,2.1901718787907387
89,128.0,MAC,McDonald's Swim Stadium,525.6281075602528,693.9539011728982,523.4869017035528,380.36822809158235,607.7269120557065,573.6316126815547,567.3249881238589,671.9946223722062,658.1877663544028,633.165632620555,624.8476848592023,517.3910816050526,541.8703397292645,526.9766577754186,544.3152659134142,676.81933995569,566.3888390595592,577.763871358578,638.264936358463,613.1042464709462,685.7196228483217,655.0915056928933,630.1809212921813,549.0791760925661,550.0199422018571,604.6713883194046,539.4996268523728,537.3125644939664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,129.0,JEF,Jefferson Bldg,113.0589435898849,259.63377679160646,110.40881095360474,121.44158151702779,188.288227822055,160.9516646354633,150.6237039946254,240.54342364015568,231.28828474625874,208.09635374333928,201.71719400618937,79.22170751926801,125.61720259634502,112.552590179907,131.64073083797427,246.12640715367206,147.96154016960142,162.14444470409114,210.98093248268952,188.90526458233623,251.95686721546724,224.89969749472667,205.70496242608922,125.78317825997227,131.69613214863864,186.69337041872603,119.06503850008997,74.25624907304453,150.31577925413282,98.65350371771736,146.95767337396367,179.54121803649477,174.75470937499878,145.1898921359791,88.86866996229038,92.2666125127637,49.779012159861466,66.89385418075939,78.62863128899448,98.87447653773391,129.4882825200456,149.5134069363748,139.0603029537909,129.14289482609692,152.73551317080893,57.10215989653067,175.09946658494857,12.312190413886986
91,133.0,PSX,Parking Structure C,131.34128156943055,154.53792748655835,129.26541689779688,90.0235704691076,143.6534714759139,138.30936274529913,135.05949235558018,153.94407582555183,152.13947417074334,147.31388039683227,143.78051977778998,121.44554685535579,130.03781418463126,126.03907476322215,131.825365708964,152.1950680888186,132.83530382808587,135.89279387081172,143.74538484661738,140.39160743772092,153.56387398397112,148.5838716006202,143.91561048927133,125.23527710033437,129.30708627376507,139.85836370322033,124.93876105112736,112.61557972229896,131.86532664521008,118.96624531495613,130.38313706715036,137.1753627466618,135.54197462623478,130.10965549866086,118.68430022231676,120.42031534915573,114.29077161824218,115.850127365199,120.91948781242552,123.35586080368775,135.89468439408566,139.78975057127272,159.81428176218603,170.4938377460248,170.1745800340463,132.22630589723568,135.652356414371,101.49002181774982
92,134.0,SHS,Stauffer Hall of Science,93.54624271241511,210.1576008574439,91.30366849051137,99.56013679688999,155.72265235504184,133.8775900343091,126.86053887398617,199.52590449347974,191.27634537302725,171.84058778600044,165.2341943224363,66.29183898264374,103.52596730828849,92.13920093920032,108.30051101460481,200.81374539828502,123.23775465561748,134.7172634677021,175.11126388868584,157.8832241643349,207.72054101733772,185.23118256113858,168.413142813034,103.51701276203426,108.35415483545869,151.6204164772128,98.09812209766312,62.713614404328595,125.0645881486337,83.57347481248907,123.6938679185337,150.28544113559252,145.6204215942191,121.14190924132143,74.58598816690848,76.66740503800678,42.64832756354254,55.47897121473932,65.7490073649483,82.65651599370018,108.70510722647552,124.86442017418356,119.1191944803954,112.48408811927828,130.02869572502922,51.34539378441886,143.78143215000856,12.425835957118089
93,135.0,SLH,Stauffer Science Lecture,35.47272017883291,76.57816257038496,34.40581896023607,36.31759686985226,56.72983742965805,48.42531594193794,45.90730436967738,71.8526943490906,68.73408013816385,62.60924826563137,60.80904892134699,25.873355806289073,38.92167502204177,34.82969341550664,40.38817794739142,72.76470404718818,45.191562968735276,48.69620612829954,62.94934449472492,57.078180815937266,74.52653352143405,67.31265004639927,61.919204756258104,38.92183880976319,40.5880861509972,55.85917973003119,36.692131109000506,23.805693022402625,45.81603706243938,30.555812617819768,44.74857693108081,54.37366879648033,52.5252587746329,44.58854964364358,28.670332261317206,29.462445504336152,17.363675850622364,21.832517605910716,25.323010171167684,30.959304594681978,40.151825346278855,45.27301995124803,9.022461596337324,10.400617011093031,9.408385249876982,8.650410396937003,7.320647236189778,6.964817044950164
94,139.0,PRB,Parkside Residential Bldg (Parkside II),554.6892943985691,608.848495917086,605.4289211916696,222.39712374173618,130.95403617788813,226.74287579535093,359.29596241629383,616.0958983244914,420.0731576315019,350.7307614669473,586.3822083681332,569.3260700356896,558.0830723035847,596.9347016919495,255.4419660604392,133.53343364376263,256.367079399835,128.8102626727132,230.94508660560734,332.8066430926701,579.3021625962411,597.6126710105816,531.9232786922073,281.1848052770913,441.78516191321626,571.1763857837517,437.2333668531975,141.7991226491772,252.21568608771844,124.32656271752839,227.12195598594246,182.9729506677902,244.51187666780993,261.66136200211713,92.8205502641826,100.85844891812464,88.85697977066798,84.59207141115459,142.64658126823713,108.90802068453344,78.99601526611242,75.50722445407335,197.5287077687184,389.5066772569818,616.0458492104166,612.5481050710598,538.8920893718476,385.3235892796767
95,141.0,REG,Registration Building,33.80516689558123,79.08943752685808,33.00274116780622,36.81931043813839,57.049548837159534,48.60755231419775,45.436231054623676,73.1780096418119,70.31702332194968,63.16568982345995,61.21540897747026,23.39367862373564,37.71899590085912,33.68840335674217,39.57213520664364,74.92554516495682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,142.0,HOH,Hoffman Hall GSBA,161.89773975279275,322.9773663968257,155.73047494519372,156.08350731658032,246.30386174786835,209.71512113662718,202.24432301622826,308.52260629452167,292.99088162295675,271.36734329276806,264.1613881331988,123.56552892430791,174.9990438038484,156.07294002329579,179.3845676603348,308.0194298394958,199.63139472624488,210.3999488063496,269.84036190179944,248.7595663579918,315.7098466058617,289.77711976499035,268.470620611915,174.73351450242134,181.3101904851182,240.05760217117046,163.85852264044576,111.2615125184963,201.8680021988012,137.1791073754451,196.9107809144163,237.67044161449323,227.2345971978867,198.3429041708372,135.04176193814365,137.23850436009502,88.62633861616798,103.89541104120202,119.05070492785465,140.8383750329589,180.6939220974537,197.66818438245897,197.11276200457067,194.78592872701518,213.31818688199064,104.72620587891524,232.96093016539308,45.43028491899513
97,144.0,BMH,Booth Memorial Hall,32.086361576331306,64.73791227225038,31.63120248841248,31.486212564557587,48.94171678479752,42.90526720760895,40.006916758962184,60.89561807762889,58.6565289627649,53.601305522911396,51.9778696132264,24.401085181825255,34.63540262768832,32.09100048771155,36.241504458333125,61.75184149736141,39.79000334980865,42.99259283949361,53.21878630582422,49.186076589928845,63.068276236256416,57.19342283448017,52.81913351543046,34.4007010727335,35.86291478000948,48.510411918036155,33.15618443938868,23.174893925036038,40.21746634034543,28.589624193139226,38.94698278237616,47.009627914331126,45.723209473996384,39.29107435411382,26.707395921057234,27.06856458665177,17.733506514031234,21.864828186530044,24.432355306342256,29.046059650529685,36.13222083741025,40.61405574199803,39.1152177494508,38.83569169546283,43.48828250912079,21.068057043684096,45.86530958208855,9.099409174813939
98,145.0,OHE,Olin Hall of Engineering,100.32278477043123,195.79516182528323,96.15726038819226,95.09954529169816,150.65928611457633,127.87978474083637,124.13403903272345,188.31385326970235,178.20642085360114,166.0569271361442,161.77379430287098,77.47622992274601,108.0323346811736,96.02989267518832,110.25180055654975,186.9477482361765,122.6658390344966,128.22677975998326,164.44553169317328,152.46401949796098,191.71227712179953,176.98894415017693,164.32578375934162,107.88149673449239,111.74264743644378,146.21643330930354,100.84465825909679,69.16823220599468,123.95694453167593,84.35025694362673,120.82439382116571,145.7849477792708,138.74007184987445,122.22886261208147,84.47877095042732,85.52753582130971,56.37160893385533,64.80608821671163,74.17028459942054,87.00925922624612,111.55955049114355,120.76581902210857,39.617176045891824,47.337651515245774,40.70343406242768,39.292292641997555,33.4149148841782,31.266173123110054
99,148.0,ACB,Ahmanson Center,610.4899738794602,1478.174250902458,595.4910929012871,683.6890519953695,1060.5396031345795,898.8972631567956,841.2600140958391,1373.384408990681,1316.823659750654,1178.277804303976,1138.7181561383222,412.06578123366126,686.7708842094737,608.0908706084047,721.9209039442835,1401.4283957696373,823.4823298756227,907.2681169627047,1199.7076093853839,1069.5642115501205,1440.3204813119366,1278.655125252837,1162.6401733163955,690.2944779625554,723.7484639182593,1046.9857326967324,649.9060647675612,387.9987810861921,838.117606383732,533.9872958600179,821.4371020505059,1014.8194681208821,985.1052621099933,808.6290935397642,472.840904218597,491.1287095780903,238.70422925054234,338.7322942586555,408.6616993228887,530.5130617369415,710.9047157062473,829.3987705146582,760.178013474121,696.8257982381689,836.2472102971485,278.1015875609535,982.8076040677768,19.98459069814697
100,149.0,DMT,David Marks Tower,177.55978654235074,405.68938659263,173.2581749480762,191.32462371403028,299.02230750696106,256.3131695412305,242.57945579023988,384.4662828747035,368.3917127639395,330.50891742160525,317.80119817751,124.46390290586035,197.2396720931438,175.07314756653477,206.54547684442608,387.33900569382496,235.6920977967365,258.0848081309906,337.0164266000926,303.2722468078202,400.6543098926675,356.7732024664727,324.04402725860956,197.45480528211024,206.76561453269318,291.32969140634293,186.82196707564816,117.7854604190533,239.332024078152,158.37438533152263,236.59067313709798,288.4963838933163,279.45910038156825,231.68729590434492,140.82460298962778,144.90844279179447,78.3308082518939,103.50051723565375,123.42714202102867,156.4659571815679,206.96761674793393,238.5180365496651,226.09667385326307,212.45223805580966,247.0424299996736,94.35253626362247,22.948482772444322,21.22801885925535
101,153.0,RAN,Hoffman Contracts Bldg-Graphic Srvcs,111.94,94.57,90.71000000000001,96.5,102.29,110.01,129.309,110.01,111.94000000000001,117.73,94.57000000000001,57.9,57.9,50.18,75.27,86.85000000000001,48.0,44.099999999999994,42.0,82.99,36.0,51.0,37.0,23,41.00000000000001,77.2,44.39,48.25,73.34,65.61699999999999,73.34,73.34,61.76,48.25,34.74,40.53,88.77999999999999,44.39,65.62,54.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,154.0,EDL,University Club at King Stoops Hall,32.255273025299815,60.352935122717014,31.552164628068077,30.223083904204643,47.83077480371752,42.51720386148327,40.989989716590216,59.09611013498113,56.88926395092962,51.836365565158296,49.68157488642523,25.2699203278563,34.39146355877009,31.348530989047234,35.597969019599844,58.396704246852586,39.579984406492486,42.485788124192034,52.56703937177844,48.531187308401556,60.69219952663505,54.948502100094714,50.407519966990506,33.97547967038966,35.416422305040534,45.92110421134471,32.71470716925879,23.915510179144963,39.90162638778862,29.5028644563258,39.84410044230073,46.53279401283676,45.15066655603715,38.927620127098926,27.12503463709656,27.519124670363894,19.34129418999649,22.22678156225853,25.087060655847456,29.333279402692714,13.968596445311588,14.050611423359932,17.655827936124474,19.647592769119573,18.479227568280447,15.449082392840118,12.268451372760778,11.653016780299348
103,158.0,ONE,One Institute (was Delta Tau Delta),65.62,61.760000000000005,17.67,73.34,113.87,100.36,306.87,449.69,250.9,256.69,167.91,233.53,233.53,11.58,55.97,104.22,56.99999999999999,65.0,77.999,110.00999999999999,169.84,78.00000000000001,69.00000000000001,60.99999999999999,39.00000000000001,96.5,57.9,73.34,106.15,52.11000000000001,86.85,75.27000000000001,115.8,194.93,200.72,198.79000000000002,135.1,81.06,57.9,179.49,171.76999999999998,165.98000000000002,181.42000000000002,220.01999999999998,218.09,142.82,237.0,100.0
104,159.0,HRC,Human Relations Center,25.023254231372704,46.18950454342082,24.278986338183834,22.924465783135243,35.91762450723319,31.662886924099947,30.065461762254298,43.74982478603778,42.10058393599033,38.707414281049644,37.674097068106995,19.78399101749197,26.596522160636564,24.441165456553286,27.303989851725397,44.20087803127155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,160.0,HHR,Honor House,,,,,,,,,,,,,,,,,0.0,0.0,1013.249,218.09,193.0,310.0,0.0,92.64,0.0,225.81,0.0,0.0,23.16,46.32,32.283,611.809,38.6,96.6,1.9300000000000002,59.83,28.95,36.67,0.0,177.56,3.8600000000000003,1.9300000000000002,3.8600000000000003,5.79,3.8600000000000003,14.86,23.0,27.0
