,Bldg No.,Bldg Name,Bldg Code,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
75,114.0,Stonier Hall,STO,967.0249387372561,1051.2281495723369,1097.876497224415,900.9134437044024,968.65263067279,758.2939062292853,623.7483971372855,641.5292030222085,844.2513663504864,1086.7111282389315,1183.7728121244095,1252.6829492432698,1593.8086424842797,1674.915830956909,1441.7219448411452,1324.5503215332415,1422.0118901466838,1071.0298249747482,937.9961985352829,918.9210066816419,894.6272984360878,1165.3626927375108,1482.7111111287522,1836.4858411073149,1949.877571311909,1700.6713111370816,1677.059285949493,1327.456758301294,1171.6106298211976,1046.6910613897528,1001.3793624899649,950.0358795804449,948.5756351026303,1022.9067744707601,1321.2288230586655,1503.9252811001834,1573.9700879212248,1366.1693358882667,1385.4034498223884,1114.1951390854929,1087.866490926745,934.1878788149162,873.5489245397315,887.3603870133278,960.7970196871332,1130.8659537920353,1245.1667651579007,1621.5659102967902
76,116.0,Faculty Center,FAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,117.0,Parkside Apartments Non-Aux,PKS,3667.3192420739474,3779.2603786534223,3948.831545062522,3181.2890173172323,3322.4908865562384,2580.5134711947576,2141.3345117862145,2306.67732098092,3654.267667251385,4382.774066428771,4700.601740160768,4827.1227462878,5838.3401145138505,6029.160103664823,5068.912121739713,4851.2233637987565,5098.109112662051,3711.4849592405894,3199.6010669144102,3364.2829938654936,3696.5109798708418,4115.571052340144,5228.689391695289,6379.878330947713,6867.230037720652,6599.925023803825,6019.458776996643,4559.063477431157,4008.6755012235913,3568.319871168718,3409.527043876606,3240.3367257229093,3235.8940947788105,3486.7676807004773,4506.239254163171,5136.091271386969,5369.374793506125,4663.735800789527,4726.262386232961,3834.4041773383,3922.3853473422528,3291.749239528283,3002.6916832593265,3359.817731225519,4262.742746383165,4849.551435473717,5164.873212191884,6149.2955723314635
78,117.1,Parkside Apartments I ,PKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,119.0,Rapp Engineering Research,RRB,220.63442988310183,74.04828783641594,79.86045701320242,78.97420143852855,4.0,4.0,3.0,5.0,10.0,0.0,100.0,68.0,37.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0.0,81.0,19.0,0.0,21.0,0.0,0.0,0.0,2.0,7.0,8.0,82.0,0.0,0.0,368.0,111.0,59.0,47.0,31.0,34.0,33.0,30.0,47.0,86.0,198.0,254.0,147.0
80,120.0,Trojan Hall (Non-Aux) ,TRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,120.1,Trojan Hall ,TRO1,2537.7309376347675,2920.6674632136787,3194.210099307805,2739.030013619092,2845.621022574885,2126.7666506651067,1607.1889241363622,1753.2600349852448,1522.5622353342715,1645.753316373133,2026.5671929873135,3074.118457322996,3014.3884039328736,2458.741653028996,2468.982039815883,2018.093639670237,2050.158412432062,1543.6531991419279,1277.0583042847518,1375.2907600942472,1425.3961400074577,1667.7941891225896,2000.9984344971328,2354.7217886698204,2189.3149498482885,1979.278734927277,2066.948207675595,1679.663112810885,1458.1831703571868,1308.8504894533378,1204.6131541132875,1049.264046546989,1003.8779727724161,1008.6308823322316,1306.7291233124147,1346.2008068824641,1309.562067480588,1057.4027874420121,2044.5917582297727,1768.17000405284,1900.6619446038148,1489.4413927351368,1445.15476054235,1539.6671659723395,1715.9963583448753,2230.521164645366,2578.861211317326,3540.9113601033396
82,121.0,Pretroleum & Chemical Engineering,PCE,1635.1647026439157,1774.8812645562857,1853.945917342387,1532.8355888344433,1649.5159391426885,1289.6332615292588,1069.7450395071285,1110.6508893057817,1447.4292807636757,1853.5754592515561,1989.4019958431477,2124.0080862572977,2785.6208875498337,2840.5766187717236,2551.48496023014,2341.3881983763067,2470.8025017423483,1820.1516533646613,1545.6493591470057,1563.7661581079428,1640.3806738529584,2090.8215309419634,2574.2834024372155,3171.4641015533975,3338.6986657818584,2814.0028331286594,2860.0480795213025,2429.7993857215465,2039.448851259333,1736.8886346977288,1690.986964185162,1753.2721864414093,1701.1611256875954,1781.5009720756682,2215.3389717769455,2578.6337313931754,2671.672020066372,2263.623501030816,2292.9139419913345,1854.3796960767365,1878.7388367373344,1542.975453537452,1445.2392897064644,1465.174578750568,1587.1787893940968,1869.70676366791,2057.939546813511,2684.8682785416872
83,126.0,Figueroa Bldg,FIG,231.29655379130176,37.21768361459171,0.0,1.826452119744753,0.0,0.0,0.0,0.0,3.0,0.0,115.0,75.0,33.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,55.0,29.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,30.0,34.0
84,127.0,Freshman Writing House,FWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,128.0,McDonald's Swim Stadium ,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,129.0,Jefferson Bldg,JEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,133.0,Parking Structure C (PSX),PSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,134.0,Stauffer Hall of Science ,SHS,1480.9494646696053,1600.238679012299,1671.1318155858376,1368.4072214779715,1470.805382626482,1149.9284976128663,949.0403327648932,970.9842042790815,1281.7040385933574,1651.7923147822153,1797.486695651118,1903.0870129549123,2422.2969537087124,2541.011523669094,2188.232639573429,2010.1842838590057,2156.501931869267,1620.0844128847004,1417.7112520648677,1390.0164628186546,1354.320017533811,1766.2127833879947,2255.6900252255373,2794.562153334672,2970.1922441975444,2589.765801222902,2539.7530238346876,2025.4226061063268,1786.56845446582,1595.0891608923728,1524.1065341139772,1448.4760827087046,1444.6982765405583,1558.634184948662,2014.3523143145783,2295.905023127878,2400.1860379981017,2084.755485406804,2112.705748362285,1697.0185955480845,1656.66545906051,1422.649486927736,1329.7024664858525,1350.8684683842364,1463.431960066572,1724.0961296471203,1897.7636869262794,2476.1735790103007
89,135.0,Stauffer Science Lecture ,SLH,246.85516263643385,266.7391351215501,278.55610604200757,228.09582316583422,245.1642750793009,191.67823958248545,158.19277516365426,161.85053533760893,213.64352156967354,275.33246085351306,299.617833813644,317.22004383119025,403.76564003478984,423.5538267177312,364.7501397009271,335.0717766942332,359.4610402429469,270.0471628291694,236.31416874717743,231.69780480860044,225.74766807770357,294.40487626028596,375.9944152845607,465.8174443602347,495.0927138262852,431.68053556356756,423.3440510375262,337.6118083471756,297.7979039188033,265.88077691060516,254.04888912795803,241.44226896480438,240.81255743291578,259.80420290846683,335.7665335786036,382.69773642038416,400.0800357491628,347.5018335768176,352.16078168558744,282.8710981671033,276.144751111937,237.13730876599112,221.64424003195978,225.17233938013996,243.93522069990667,287.3845736389367,316.33271408502765,412.74617814119495
90,139.0,Parkside Residential Building,PRB,5310.491854121726,5738.2474367153445,5992.460989080487,4906.930031134678,5274.116497404495,4123.493789005111,3403.1349999544477,3481.822864533264,4596.023712303677,5923.112058593295,6445.5531284972085,6824.222109588726,8686.041318637304,9111.736301335999,7846.717180164206,7208.258971279844,7732.93499595844,5809.4116530392075,5083.727861886787,4984.417955504232,4856.4151529585315,6333.408953235369,8088.61057730709,10020.935828780295,10650.722454939088,9286.562789328857,9107.223484877053,7262.901609732693,6406.4017379473635,5719.781935575088,5465.247482993393,5194.046536780921,5180.499816004148,5589.059140901962,7223.204985516046,8232.816320898448,8606.754455331293,7475.661585493964,7575.887587316891,6085.287609703644,5940.586519141223,5101.435728791516,4768.139821877078,4844.038347348215,5247.676364654837,6182.384119539457,6805.133355930143,8879.23587835544
91,141.0,Admissions Bldg/Registration ,REG,24.696612886405564,31.063121269589022,31.711401110075006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,142.0,Hoffman Hall GSBA ,HOH,2968.6501141262775,3416.611142422873,3736.6026615458914,3166.856509451905,3328.821447596215,2487.902072905095,1880.0974966663596,2050.9721995204955,1781.1007804878486,1925.2103121020268,2370.6882552149464,3594.94906404789,3526.2463591576197,2875.0782561517976,2888.2273158187836,2360.775850929392,2395.945769760014,1805.7730935317952,1493.9090762294447,1608.8218854737368,1667.4354049732972,1950.9938332912752,2340.777795960079,2754.565112874212,2561.0713804762195,2315.36998473367,2417.9261645161705,1964.8781585123936,1704.620029188585,1531.0997305771477,1409.1623837669024,1226.26442987553,1174.3413827855522,1179.9013597310704,1528.6181460470618,1574.7923153402794,1531.9321380481206,1236.9549738566293,2391.773480157656,2068.4139545614726,2223.4036773112175,1741.186051241409,1690.549136313372,1801.1102123538408,2007.380967577561,2609.274612917429,3016.7645102787596,4142.17549914059
93,144.0,Booth Memorial Hall,BMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,145.0,Olin Hall of Engineering ,OHE,1881.5748223649848,2033.134067053315,2123.20516268318,1738.5877344908567,1868.6865707239313,1461.0063072686087,1205.7740241242407,1233.6541355874097,1628.4296704741403,2098.6339543757294,2283.7414717778447,2417.908709089282,3077.5749403485074,3228.404088279746,2780.191720463059,2553.977854785689,2739.8772450968836,2058.3484542262067,1801.2294550941415,1766.042691872613,1720.6896705182512,2244.0073638187505,2865.897628364439,3550.54504741097,3773.6864610114535,3290.3473370646097,3226.8051399976735,2573.338436736431,2269.869636034045,2026.5915050868762,1936.4067104278927,1840.3167650495022,1835.5169895410618,1980.2747559188615,2559.2734177681873,2916.9915578601267,3049.4825960160147,2648.7220028158486,2684.2333503061864,2156.0948152817796,2104.8253780525915,1807.5035776125426,1689.4125977043873,1716.3044108365887,1859.3184953274626,2190.497343948645,2411.1453208267726,3146.0262306186155
95,148.0,Ahmanson Center,ACB,1975.1438196731328,2134.239967167402,2228.7902161130723,1825.0461145217296,1961.6146470499452,1533.6608164632933,1265.7360650042874,1295.0026289451575,1709.4099905985272,2202.9971040595424,2397.30984922706,2538.1491007032364,3230.619931111694,3388.949674804003,2918.4481153276383,2680.984840731187,2876.1288379242646,2160.708242783881,1890.8029506744133,1853.866381857049,1806.257996175645,2355.599800371822,3008.416099746197,3727.1104095931028,3961.348441877225,3453.9733047727113,3387.2712122843236,2701.308206738614,2382.748179762091,2127.372049570271,2032.7024474466148,1931.8340368519696,1926.7955728915526,2078.7520107712985,2686.5437472239005,3062.0508836871177,3201.130580154759,2780.4405287047075,2817.7178230700983,2263.3154410943835,2209.4964215806817,1897.3890795749458,1773.4255430988542,1801.6546615354578,1951.780705820699,2299.428776088992,2531.049375320031,3302.4752415243397
96,149.0,David Marks Tower ,DMT,2264.1791586056333,2605.837483145241,2849.8939063260286,2415.350489731234,2538.8805870054716,1897.5142928830364,1433.9438480278652,1564.269391982759,1358.43939552429,1468.3512360893321,1808.1157201607862,2741.8551982040094,2689.455883171168,2192.812226662501,2202.8409689220152,1800.5555637488778,1827.3795390119856,1377.2568832177287,1139.3992775218046,1227.04287907312,1271.7472073575227,1488.0162383859547,1785.3031164972772,2100.8972697436143,1953.320270308202,1765.9246668878484,1844.1439099521633,1498.605765136638,1300.107791438552,1167.764460763939,1074.7632687441508,935.2676328718376,895.66610471835,899.9066798748719,1165.8717648390802,1201.0886438111581,1168.3993350585808,943.4212737340536,1824.1973481851269,1577.5721581340704,1695.7822827891007,1327.996569793116,1289.3759701843635,1373.7005198955774,1531.0225103804166,1990.084708714555,2300.8758418823045,3159.2229046504845
97,153.0,Hoffman Contracts Bldg ,RAN,0.0,27.0,11.0,10.0,10.0,8.0,10.0,11.0,10.0,12.0,14.0,13.0,12.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,9.0,0.0,19.0,11.0,0.0,18.0,9.0,8.0,9.0,9.0,9.0,8.0,10.0,0.0,0.0,14.0,6.0,6.0,9.0,6.0,6.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0
98,154.0,University Club at King Stoops Hall,KSH,3771.9476475065853,2677.8786654599467,2747.280460379836,2306.6010761821835,1754.6495121284167,1592.354608269841,1458.860146768845,1673.2864302221512,1513.2726651384096,692.0773664160007,2070.218416839414,2108.3174496865454,2087.620102717632,1965.5372583709677,1802.264101214043,1449.6550915187086,1421.2980244223793,1214.1419036457607,1339.032579060403,1411.341600671876,1458.412072794653,701.346063622439,2099.4661620133948,1739.2150206425601,920.6576159817711,1524.3325255636869,869.199568279692,706.3372207823044,612.7792548818854,550.4019288682913,506.5677164096802,440.81929741549186,422.1539259179277,424.1526344110204,549.5098452993822,566.1086019547033,550.7011639007833,444.6623495108836,861.7981637672742,743.5564173599474,799.2723453642354,681.9240609758217,1079.7210301139291,1410.4656844268716,1417.6161915930238,1438.9857831700228,1399.4708363791137,2065.035194055298
99,158.0,One Institute (was Delta Tau Delta ),ONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,159.0,Human Relations Center,HRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,162.0,Parking Structure D,PSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,166.0,Loker Hydrocarbon Institute ,LHI,3005.3692152772364,3001.8120797024267,3104.0261320618683,2672.5795426029836,2771.7386405284665,2235.4850760501768,1930.6632823637617,1977.1392396239535,2419.9476561782208,3021.4144956090577,3297.9600295417677,3404.1265350005287,4085.566700299715,4432.535014596599,3932.400834063652,3667.1881704293633,3918.641491568922,2989.5678372872076,2682.0418509910646,2618.870289410487,2550.988883271612,3215.897188201338,4114.2416173195925,4913.505145124529,5137.156346638977,4642.341212567474,4435.5572615271685,3668.6135571425775,3248.284275258127,2904.2568388752034,2644.173520392392,2641.227623843634,2582.252152612297,2477.8189077387888,3214.3035981591206,3713.8858626446045,3856.6750649467126,3314.2135657208632,3358.6471414092093,2697.813767617235,2633.6628811930614,2579.1849024405396,2461.6135854595486,2473.3319296082827,2748.3036025437027,3098.809932043229,3432.6014202605675,4161.918785638961
103,167.0,Instructional Media Services,IMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,169.0,Grace Ford Salvatori,GFS,1764.5606349780085,1906.6944868265798,1991.1641065348356,1630.4658418431302,1752.4738971936936,1370.1470633096558,1130.7875468775474,1156.9338082974743,1527.1584521614566,1968.120969255461,2141.7167436906907,2267.5401883124377,2886.182109998683,3027.631269438547,2607.2930022812957,2395.1472625977854,2569.485663766036,1930.340804002772,1689.2119054968273,1656.213389299124,1613.6808494245552,2104.4536798267427,2687.6689030800417,3329.7384451088387,3539.002806957523,3085.7222988832514,3026.1317589421396,2413.3038197404903,2128.7075904019453,1900.5588034826824,1815.9825556304734,1725.868395398048,1721.3671155030079,1857.122469540191,2400.1134971944075,2735.5853269196796,2859.8368143643274,2483.9993199389937,2517.3022346738517,2022.0083682584514,1973.9273514225702,1695.0958435063105,1584.3488819637475,1609.5683068264927,1743.6884176721637,2054.271421052149,2261.1974117482323,2950.3764491173724
105,171.0,Max Kade German Center 1,GEH,65.0,19.0,18.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,83.0,46.0,30.0,0.0,0.0,0.0,11.0,6.0,9.0,9.0,16.0,0.0,88.0,33.0,0.0,60.0,0.0,19.0,10.0,9.0,8.0,10.0,24.0,0.0,0.0,79.0,28.0,19.0,17.0,9.0,10.0,8.0,10.0,10.0,20.0,38.0,49.0,26.0
106,171.1,Max Kade German Center II,GEH,45.0,11.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,18.0,0.0,0.0,0.0,0.0,31.0,5.0,2.0,0.0,0.0,69.0,14.0,0.0,7.0,0.0,22.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,74.0,6.0,0.0,0.0,9.0,2.0,3.0,3.0,3.0,5.0,25.0,35.0,4.0
107,189.0,Pardee Tower,PTD,3219.2605770587384,3512.6625597269763,3789.48811179716,3144.38998912256,3270.6274895784986,2451.4089414584155,1914.229913795785,2092.1174106850694,1835.9638433836142,1891.5540737481672,2423.244238175014,3622.102702895026,3530.60104840263,2904.8165686536704,2886.73575842878,2323.5051210566835,2356.0602046334066,1776.2048387458879,1529.7927814888064,1651.6967022114,1732.2855489411154,1916.8868512813629,2421.856669089406,2820.410218098639,2516.2991141525245,2369.8930334137463,2375.6563414202524,1931.5284528083023,1676.8201171246951,1504.3332743869296,1385.527618012106,1205.8270587595975,1153.8117226027757,1159.2745008640027,1501.8950725459529,1547.2620319266975,1505.1511298351575,1215.3307122518509,2349.960854373029,2032.2542515765233,2184.5344672046444,1712.7468974561725,1742.995209491449,1873.6234733583665,2091.288234130675,2651.659664903183,3007.025884905125,4191.762607402865
108,191.0,Parking Structure A (Non-Aux),PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,192.0,Parking Structure B (Non-Aux),PSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,193.0,Theatre Scene Shop,TSS,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,197.0,Zemeckis Center for Digital Arts,RZC,3693.0,1523.0,1060.0,1508.0,1786.0,2155.0,1489.0,1544.0,1205.0,0.0,3371.0,2394.0,2236.0,1607.0,1651.0,1769.0,1226.0,1094.0,1055.0,1319.0,1643.0,0.0,4062.0,2035.0,0.0,2685.0,0.0,1451.0,611.0,694.0,882.0,940.0,924.0,0.0,0.0,1486.0,682.0,576.0,520.0,660.0,1040.0,1430.0,1747.0,1794.0,1872.0,2294.0,2237.0,2211.0
112,199.0,University Parking Center ,UPX,0.0,258.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,368.0,403.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,493.0,367.0,0.0,701.0,5.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,372.0,253.0,82.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,105.0,0.0,0.0
113,199.1,University Parking Center (3434 Hope St),,0.0,221.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,81.0,177.0,278.0,296.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,297.0,147.0,0.0,0.0,0.0,92.0,0.0,0.0,4.0,0.0,0.0,225.0,120.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0,456.0,77.0
114,220.0,Marcia Lucas Post Production ,LPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,221.0,George Lucas Instructional,LUC,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,222.0,John Williams Scoring  Stage,JWC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,223.0,ALICE AND ELEONORE SCHOENFELF SYMPHONIC HALL,CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,224.0,Carson Television Center,CTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,228.0,King Hall (Non-Aux),KOH,1608.325164418947,1923.1362721567168,2055.4866793384417,1652.4183102658635,1780.0858363937368,1133.8358700077213,848.9054789608299,788.8382661240794,1046.4674484624338,1375.660933746631,1948.3658542086932,2365.6641459010348,2812.3630344853127,2611.8200670399087,2236.591798383053,1844.0883411367772,1830.6968292470974,1361.1075450510928,1016.2311630237176,852.1565109689241,780.1117708493823,1670.644229199745,2185.1041933413712,2779.3244364953093,2431.2075029833964,2076.862281448799,2153.895138565326,1426.4188802309202,682.5280276643497,612.0303745990309,588.14447293678,592.4049320167742,604.4114990687093,891.22545779342,1579.2014137337949,1946.8790460270309,2109.3959295657833,1980.506889311925,2154.9423863449033,1666.7783958083626,1511.115734010802,1135.1533985574579,1019.9665051372705,1053.7244080353582,1183.6970830875007,1897.614457143275,2176.4256888467426,2661.989895959424
120,228.1,King Hall ,KOH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
